Date,NumericDeliveryMonth,Symbol,Open,High,Low,Close,UnAdjustedClose,ClosingBid,ClosingAsk,Volume,OI,TotalVolume,TotalOI,Sector,Industry,Category,MarketCap,SharesOut,PE_Ratio,EPS,DPS,DivYield,Dividend,Split,MarketCap
20071018,54,MCD,38.14000000,38.28000000,37.99000000,38.07000000,56.79000000,38.07000000,38.07000000,55351,0,55351,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071019,54,MCD,37.77000000,38.26000000,37.75000000,37.82000000,56.42000000,37.82000000,37.82000000,133312,0,133312,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071022,54,MCD,37.56000000,37.71000000,37.28000000,37.55000000,56.02000000,37.55000000,37.55000000,178665,0,178665,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071023,54,MCD,37.67000000,38.19000000,37.33000000,38.19000000,56.97000000,38.19000000,38.19000000,134217,0,134217,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071024,54,MCD,38.13000000,38.38000000,37.69000000,38.31000000,57.15000000,38.31000000,38.31000000,123074,0,123074,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071025,54,MCD,38.31000000,39.07000000,38.17000000,38.93000000,58.07000000,38.93000000,38.93000000,117416,0,117416,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071026,54,MCD,38.97000000,39.26000000,38.61000000,39.20000000,58.47000000,39.20000000,39.20000000,87003,0,87003,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071029,54,MCD,39.16000000,39.91000000,39.16000000,39.67000000,59.18000000,39.67000000,39.67000000,93889,0,93889,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071030,54,MCD,39.44000000,39.89000000,39.30000000,39.67000000,59.18000000,39.67000000,39.67000000,67931,0,67931,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071031,54,MCD,39.70000000,40.12000000,39.44000000,40.05000000,59.75000000,40.05000000,40.05000000,114299,0,114299,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071101,54,MCD,39.78000000,40.03000000,39.44000000,39.55000000,59.00000000,39.55000000,39.55000000,103272,0,103272,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071102,54,MCD,39.68000000,39.85000000,39.22000000,39.56000000,59.02000000,39.56000000,39.56000000,114340,0,114340,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071105,54,MCD,39.55000000,40.15000000,39.39000000,40.00000000,59.67000000,40.00000000,40.00000000,104815,0,104815,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071106,54,MCD,40.03000000,40.17000000,39.81000000,40.05000000,59.74000000,40.05000000,40.05000000,112248,0,112248,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071107,54,MCD,39.93000000,40.13000000,39.05000000,39.13000000,58.38000000,39.13000000,39.13000000,144748,0,144748,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071108,54,MCD,39.69000000,39.95000000,39.42000000,39.80000000,59.37000000,39.80000000,39.80000000,260221,0,260221,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071109,54,MCD,39.55000000,39.73000000,38.95000000,39.09000000,58.31000000,39.09000000,39.09000000,149920,0,149920,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071112,54,MCD,39.72000000,39.72000000,39.22000000,39.24000000,58.54000000,39.24000000,39.24000000,248444,0,248444,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071113,54,MCD,40.25000000,40.25000000,39.06000000,39.28000000,57.10000000,39.28000000,39.28000000,245440,0,245440,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071114,54,MCD,39.60000000,39.70000000,38.93000000,39.01000000,56.70000000,39.01000000,39.01000000,119992,0,119992,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071115,54,MCD,38.93000000,39.42000000,38.69000000,39.34000000,57.18000000,39.34000000,39.34000000,126484,0,126484,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071116,54,MCD,39.55000000,40.14000000,39.55000000,39.99000000,58.13000000,39.99000000,39.99000000,180979,0,180979,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071119,54,MCD,39.82000000,40.56000000,39.82000000,40.32000000,58.60000000,40.32000000,40.32000000,155858,0,155858,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071120,54,MCD,40.32000000,40.46000000,39.83000000,40.23000000,58.48000000,40.23000000,40.23000000,136847,0,136847,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071121,54,MCD,39.98000000,40.18000000,39.43000000,39.44000000,57.33000000,39.44000000,39.44000000,132579,0,132579,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071122,54,MCD,39.98000000,40.18000000,39.43000000,39.44000000,57.33000000,57.33000000,39.44000000,0,0,0,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071123,54,MCD,39.78000000,39.90000000,39.42000000,39.71000000,57.72000000,39.71000000,39.71000000,68149,0,68149,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071126,54,MCD,39.79000000,39.79000000,39.04000000,39.09000000,56.82000000,39.09000000,39.09000000,152170,0,152170,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071127,54,MCD,39.21000000,39.75000000,39.14000000,39.53000000,57.46000000,39.53000000,39.53000000,109484,0,109484,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071128,54,MCD,39.63000000,40.04000000,39.50000000,39.88000000,57.97000000,39.88000000,39.88000000,159050,0,159050,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071129,54,MCD,39.68000000,40.18000000,39.61000000,40.14000000,58.35000000,40.14000000,40.14000000,94480,0,94480,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071130,54,MCD,40.59000000,41.00000000,40.04000000,40.23000000,58.47000000,40.23000000,40.23000000,173433,0,173433,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071203,54,MCD,40.21000000,41.52000000,39.97000000,41.16000000,59.83000000,41.16000000,41.16000000,151903,0,151903,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071204,54,MCD,41.00000000,41.60000000,40.90000000,41.30000000,60.03000000,41.30000000,41.30000000,135623,0,135623,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071205,54,MCD,40.89000000,41.18000000,40.63000000,40.94000000,59.51000000,40.94000000,40.94000000,137874,0,137874,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071206,54,MCD,41.15000000,41.55000000,40.65000000,41.47000000,60.28000000,41.47000000,41.47000000,93429,0,93429,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071207,54,MCD,41.59000000,41.81000000,41.24000000,41.39000000,60.16000000,41.39000000,41.39000000,88985,0,88985,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071210,54,MCD,41.97000000,42.75000000,41.76000000,42.59000000,61.90000000,42.59000000,42.59000000,127719,0,127719,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071211,54,MCD,42.55000000,43.68000000,42.48000000,43.43000000,63.13000000,43.43000000,43.43000000,188557,0,188557,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071212,54,MCD,43.76000000,43.82000000,42.04000000,42.42000000,61.66000000,42.42000000,42.42000000,148280,0,148280,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071213,54,MCD,42.30000000,42.83000000,42.04000000,42.32000000,61.51000000,42.32000000,42.32000000,112385,0,112385,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071214,54,MCD,42.11000000,42.65000000,42.04000000,42.08000000,61.16000000,42.08000000,42.08000000,98829,0,98829,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071217,54,MCD,41.97000000,41.97000000,41.08000000,41.11000000,59.76000000,41.11000000,41.11000000,105949,0,105949,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071218,54,MCD,41.48000000,41.62000000,40.96000000,41.16000000,59.83000000,41.16000000,41.16000000,107125,0,107125,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071219,54,MCD,41.25000000,41.35000000,40.42000000,40.49000000,58.85000000,40.49000000,40.49000000,89838,0,89838,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071220,54,MCD,40.70000000,40.70000000,40.06000000,40.45000000,58.79000000,40.45000000,40.45000000,95063,0,95063,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071221,54,MCD,40.73000000,41.45000000,40.59000000,41.30000000,60.03000000,41.30000000,41.30000000,142498,0,142498,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071224,54,MCD,41.39000000,41.62000000,41.28000000,41.49000000,60.31000000,41.49000000,41.49000000,42534,0,42534,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071225,54,MCD,41.39000000,41.62000000,41.28000000,41.49000000,60.31000000,60.31000000,41.49000000,0,0,0,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071226,54,MCD,41.29000000,41.62000000,41.15000000,41.20000000,59.88000000,41.20000000,41.20000000,48172,0,48172,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071227,54,MCD,41.03000000,41.22000000,40.70000000,40.72000000,59.19000000,40.72000000,40.72000000,60895,0,60895,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071228,54,MCD,41.11000000,41.13000000,40.71000000,40.93000000,59.50000000,40.93000000,40.93000000,79534,0,79534,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20071231,54,MCD,41.09000000,41.24000000,40.47000000,40.53000000,58.91000000,40.53000000,40.53000000,63171,0,63171,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080101,54,MCD,41.09000000,41.24000000,40.47000000,40.53000000,58.91000000,58.91000000,40.53000000,0,0,0,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080102,54,MCD,40.92000000,40.92000000,39.83000000,39.97000000,58.10000000,39.97000000,39.97000000,114224,0,114224,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080103,54,MCD,40.18000000,40.45000000,39.72000000,39.85000000,57.93000000,39.85000000,39.85000000,94694,0,94694,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080104,54,MCD,39.44000000,39.54000000,38.82000000,39.25000000,57.05000000,39.25000000,39.25000000,140812,0,140812,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080107,54,MCD,39.46000000,40.07000000,39.13000000,39.92000000,58.03000000,39.92000000,39.92000000,156757,0,156757,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080108,54,MCD,40.21000000,40.34000000,39.19000000,39.27000000,57.08000000,39.27000000,39.27000000,146529,0,146529,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080109,54,MCD,39.26000000,39.58000000,38.60000000,39.54000000,57.47000000,39.54000000,39.54000000,168617,0,168617,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080110,54,MCD,39.69000000,40.24000000,39.19000000,40.02000000,58.17000000,40.02000000,40.02000000,156503,0,156503,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080111,54,MCD,39.15000000,39.15000000,36.68000000,37.37000000,54.32000000,37.37000000,37.37000000,482798,0,482798,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080114,54,MCD,37.76000000,38.05000000,36.96000000,37.81000000,54.96000000,37.81000000,37.81000000,187982,0,187982,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080115,54,MCD,37.42000000,37.97000000,36.77000000,36.99000000,53.76000000,36.99000000,36.99000000,146910,0,146910,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080116,54,MCD,36.74000000,37.03000000,35.93000000,36.06000000,52.41000000,36.06000000,36.06000000,192536,0,192536,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080117,54,MCD,36.24000000,36.49000000,35.72000000,35.76000000,51.98000000,35.76000000,35.76000000,187193,0,187193,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080118,54,MCD,36.08000000,36.66000000,35.95000000,36.05000000,52.40000000,36.05000000,36.05000000,170855,0,170855,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080121,54,MCD,36.08000000,36.66000000,35.95000000,36.05000000,52.40000000,52.40000000,36.05000000,0,0,0,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080122,54,MCD,33.97000000,36.20000000,33.97000000,36.08000000,52.45000000,36.08000000,36.08000000,245409,0,245409,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080123,54,MCD,35.53000000,36.50000000,35.01000000,36.47000000,53.01000000,36.47000000,36.47000000,278474,0,278474,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080124,54,MCD,37.01000000,37.28000000,36.46000000,37.15000000,54.00000000,37.15000000,37.15000000,149794,0,149794,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080125,54,MCD,37.47000000,37.67000000,37.14000000,37.22000000,54.10000000,37.22000000,37.22000000,185760,0,185760,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080128,54,MCD,35.16000000,35.38000000,33.96000000,35.13000000,51.07000000,35.13000000,35.13000000,722767,0,722767,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080129,54,MCD,35.38000000,35.38000000,34.45000000,34.91000000,50.75000000,34.91000000,34.91000000,300666,0,300666,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080130,54,MCD,34.98000000,35.62000000,34.95000000,35.09000000,51.01000000,35.09000000,35.09000000,197593,0,197593,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080131,54,MCD,34.57000000,36.86000000,34.47000000,36.86000000,53.58000000,36.86000000,36.86000000,266560,0,266560,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080201,54,MCD,36.92000000,37.41000000,36.36000000,37.30000000,54.22000000,37.30000000,37.30000000,169438,0,169438,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080204,54,MCD,37.31000000,37.35000000,36.67000000,37.07000000,53.88000000,37.07000000,37.07000000,88362,0,88362,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080205,54,MCD,36.72000000,37.49000000,36.38000000,37.04000000,53.84000000,37.04000000,37.04000000,195138,0,195138,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080206,54,MCD,37.28000000,37.28000000,36.83000000,36.96000000,53.73000000,36.96000000,36.96000000,169137,0,169137,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080207,54,MCD,36.72000000,37.74000000,36.67000000,37.47000000,54.46000000,37.47000000,37.47000000,163218,0,163218,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080208,54,MCD,37.77000000,38.81000000,37.71000000,38.28000000,55.64000000,38.28000000,38.28000000,188097,0,188097,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080211,54,MCD,38.34000000,38.76000000,37.97000000,38.51000000,55.98000000,38.51000000,38.51000000,85830,0,85830,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080212,54,MCD,38.77000000,39.09000000,38.47000000,38.78000000,56.37000000,38.78000000,38.78000000,138183,0,138183,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080213,54,MCD,39.26000000,39.26000000,38.42000000,38.97000000,56.64000000,38.97000000,38.97000000,112490,0,112490,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080214,54,MCD,39.06000000,39.06000000,38.18000000,38.24000000,55.58000000,38.24000000,38.24000000,81557,0,81557,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080215,54,MCD,38.08000000,38.16000000,37.73000000,38.04000000,55.30000000,38.04000000,38.04000000,101345,0,101345,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080218,54,MCD,38.08000000,38.16000000,37.73000000,38.04000000,55.30000000,55.30000000,38.04000000,0,0,0,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080219,54,MCD,38.40000000,38.52000000,38.18000000,38.30000000,55.67000000,38.30000000,38.30000000,114151,0,114151,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080220,54,MCD,38.02000000,38.80000000,37.85000000,38.66000000,56.20000000,38.66000000,38.66000000,116394,0,116394,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080221,54,MCD,38.72000000,38.77000000,37.92000000,38.00000000,55.23000000,38.00000000,38.00000000,83788,0,83788,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080222,54,MCD,38.08000000,38.31000000,37.42000000,38.31000000,55.69000000,38.31000000,38.31000000,86679,0,86679,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080225,54,MCD,38.26000000,38.64000000,37.92000000,38.56000000,56.05000000,38.56000000,38.56000000,76116,0,76116,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080226,54,MCD,38.31000000,39.09000000,38.31000000,38.84000000,56.45000000,38.84000000,38.84000000,135858,0,135858,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080227,54,MCD,38.68000000,39.21000000,37.91000000,38.07000000,55.33000000,38.07000000,38.07000000,200806,0,200806,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080228,54,MCD,38.10000000,38.17000000,37.61000000,37.83000000,54.62000000,37.83000000,37.83000000,100618,0,100618,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080229,54,MCD,37.61000000,37.93000000,37.36000000,37.48000000,54.11000000,37.48000000,37.48000000,107717,0,107717,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080303,54,MCD,37.39000000,37.92000000,36.48000000,36.82000000,53.16000000,36.82000000,36.82000000,108216,0,108216,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080304,54,MCD,36.64000000,37.15000000,36.45000000,37.15000000,53.63000000,37.15000000,37.15000000,113876,0,113876,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080305,54,MCD,37.29000000,37.52000000,36.90000000,37.36000000,53.94000000,37.36000000,37.36000000,102325,0,102325,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080306,54,MCD,37.15000000,37.54000000,36.71000000,36.74000000,53.04000000,36.74000000,36.74000000,94218,0,94218,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080307,54,MCD,36.40000000,36.56000000,36.02000000,36.21000000,52.27000000,36.21000000,36.21000000,116261,0,116261,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080310,54,MCD,37.85000000,37.91000000,36.66000000,37.27000000,53.80000000,37.27000000,37.27000000,254083,0,254083,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080311,54,MCD,37.96000000,37.96000000,37.02000000,37.58000000,54.25000000,37.58000000,37.58000000,134710,0,134710,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080312,54,MCD,37.73000000,37.84000000,37.13000000,37.20000000,53.70000000,37.20000000,37.20000000,106947,0,106947,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080313,54,MCD,36.99000000,38.18000000,36.99000000,38.02000000,54.89000000,38.02000000,38.02000000,172861,0,172861,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080314,54,MCD,38.22000000,38.22000000,37.23000000,37.94000000,54.78000000,37.94000000,37.94000000,148339,0,148339,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080317,54,MCD,36.97000000,37.96000000,36.72000000,37.60000000,54.28000000,37.60000000,37.60000000,152034,0,152034,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080318,54,MCD,37.99000000,38.43000000,37.41000000,37.99000000,54.85000000,37.99000000,37.99000000,150371,0,150371,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080319,54,MCD,38.10000000,38.44000000,37.12000000,37.17000000,53.66000000,37.17000000,37.17000000,126186,0,126186,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20080320,54,MCD,37.37000000,37.93000000,37.20000000,37.70000000,54.42000000,37.70000000,37.70000000,188771,0,188771,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
