Date,NumericDeliveryMonth,Symbol,Open,High,Low,Close,UnAdjustedClose,ClosingBid,ClosingAsk,Volume,OI,TotalVolume,TotalOI,Sector,Industry,Category,MarketCap,SharesOut,PE_Ratio,EPS,DPS,DivYield,Dividend,Split,MarketCap
20121107,54,WEN,3.64000000,3.66000000,3.57000000,3.59000000,4.26000000,3.59000000,3.59000000,45823,0,45823,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1666019,391084,0.000,0.000,0.000,0.000,N/A,N/A,1666019
20121108,54,WEN,3.63000000,3.83000000,3.63000000,3.70000000,4.39000000,3.70000000,3.70000000,133107,0,133107,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1716860,391084,0.000,0.000,0.000,0.000,N/A,N/A,1716860
20121109,54,WEN,3.69000000,3.77000000,3.66000000,3.75000000,4.45000000,3.75000000,3.75000000,70936,0,70936,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1740325,391084,0.000,0.000,0.000,0.000,N/A,N/A,1740325
20121112,54,WEN,3.74000000,3.74000000,3.65000000,3.66000000,4.34000000,3.66000000,3.66000000,37126,0,37126,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1697306,391084,0.000,0.000,0.000,0.000,N/A,N/A,1697306
20121113,54,WEN,3.63000000,3.72000000,3.62000000,3.68000000,4.37000000,3.68000000,3.68000000,36979,0,36979,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1709038,391084,0.000,0.000,0.000,0.000,N/A,N/A,1709038
20121114,54,WEN,3.70000000,3.74000000,3.67000000,3.67000000,4.36000000,3.67000000,3.67000000,51062,0,51062,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1705127,391084,0.000,0.000,0.000,0.000,N/A,N/A,1705127
20121115,54,WEN,3.65000000,3.68000000,3.61000000,3.63000000,4.31000000,3.63000000,3.63000000,47049,0,47049,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1685573,391084,0.000,0.000,0.000,0.000,N/A,N/A,1685573
20121116,54,WEN,3.64000000,3.74000000,3.64000000,3.73000000,4.43000000,3.73000000,3.73000000,55437,0,55437,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1732503,391084,0.000,0.000,0.000,0.000,N/A,N/A,1732503
20121119,54,WEN,3.74000000,3.85000000,3.73000000,3.82000000,4.53000000,3.82000000,3.82000000,33113,0,33113,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1771612,391084,0.000,0.000,0.000,0.000,N/A,N/A,1771612
20121120,54,WEN,3.83000000,3.83000000,3.74000000,3.79000000,4.50000000,3.79000000,3.79000000,20273,0,20273,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1759879,391084,0.000,0.000,0.000,0.000,N/A,N/A,1759879
20121121,54,WEN,3.80000000,3.88000000,3.77000000,3.88000000,4.60000000,3.88000000,3.88000000,24196,0,24196,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1798988,391084,0.000,0.000,0.000,0.000,N/A,N/A,1798988
20121122,54,WEN,3.80000000,3.88000000,3.77000000,3.88000000,4.60000000,4.60000000,3.88000000,0,0,0,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20121123,54,WEN,3.88000000,3.97000000,3.85000000,3.95000000,4.69000000,3.95000000,3.95000000,17279,0,17279,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1834185,391084,0.000,0.000,0.000,0.000,N/A,N/A,1834185
20121126,54,WEN,3.93000000,3.98000000,3.88000000,3.95000000,4.69000000,3.95000000,3.95000000,42507,0,42507,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1834185,391084,0.000,0.000,0.000,0.000,N/A,N/A,1834185
20121127,54,WEN,3.93000000,3.95000000,3.88000000,3.92000000,4.65000000,3.92000000,3.92000000,26376,0,26376,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1818542,391084,0.000,0.000,0.000,0.000,N/A,N/A,1818542
20121128,54,WEN,3.90000000,3.99000000,3.88000000,3.99000000,4.73000000,3.99000000,3.99000000,32155,0,32155,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1849829,391084,0.000,0.000,0.000,0.000,N/A,N/A,1849829
20121129,54,WEN,4.03000000,4.03000000,3.97000000,3.98000000,4.68000000,3.98000000,3.98000000,22790,0,22790,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1830274,391084,0.000,0.000,0.000,0.000,N/A,N/A,1830274
20121130,54,WEN,3.99000000,4.00000000,3.93000000,3.96000000,4.66000000,3.96000000,3.96000000,28727,0,28727,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1822453,391084,0.000,0.000,0.000,0.000,N/A,N/A,1822453
20121203,54,WEN,3.96000000,3.99000000,3.91000000,3.92000000,4.61000000,3.92000000,3.92000000,19173,0,19173,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1802899,391084,0.000,0.000,0.000,0.000,N/A,N/A,1802899
20121204,54,WEN,3.93000000,4.01000000,3.91000000,3.99000000,4.69000000,3.99000000,3.99000000,48199,0,48199,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1834185,391084,0.000,0.000,0.000,0.000,N/A,N/A,1834185
20121205,54,WEN,3.99000000,4.07000000,3.98000000,4.04000000,4.75000000,4.04000000,4.04000000,33625,0,33625,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1857650,391084,0.000,0.000,0.000,0.000,N/A,N/A,1857650
20121206,54,WEN,4.04000000,4.11000000,4.02000000,4.04000000,4.76000000,4.04000000,4.04000000,38551,0,38551,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1861561,391084,0.000,0.000,0.000,0.000,N/A,N/A,1861561
20121207,54,WEN,4.04000000,4.08000000,3.97000000,4.00000000,4.71000000,4.00000000,4.00000000,34252,0,34252,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1842007,391084,0.000,0.000,0.000,0.000,N/A,N/A,1842007
20121210,54,WEN,4.03000000,4.05000000,3.99000000,4.03000000,4.74000000,4.03000000,4.03000000,28819,0,28819,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1853739,391084,0.000,0.000,0.000,0.000,N/A,N/A,1853739
20121211,54,WEN,4.04000000,4.06000000,3.99000000,4.03000000,4.74000000,4.03000000,4.03000000,36633,0,36633,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1853739,391084,0.000,0.000,0.000,0.000,N/A,N/A,1853739
20121212,54,WEN,4.05000000,4.05000000,3.99000000,4.01000000,4.72000000,4.01000000,4.01000000,59167,0,59167,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1845918,391084,0.000,0.000,0.000,0.000,N/A,N/A,1845918
20121213,54,WEN,4.01000000,4.05000000,3.99000000,4.02000000,4.73000000,4.02000000,4.02000000,28286,0,28286,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1849829,391084,0.000,0.000,0.000,0.000,N/A,N/A,1849829
20121214,54,WEN,4.01000000,4.04000000,3.99000000,4.00000000,4.71000000,4.00000000,4.00000000,30075,0,30075,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1842007,391084,0.000,0.000,0.000,0.000,N/A,N/A,1842007
20121217,54,WEN,4.03000000,4.07000000,3.99000000,4.06000000,4.78000000,4.06000000,4.06000000,22524,0,22524,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1869383,391084,0.000,0.000,0.000,0.000,N/A,N/A,1869383
20121218,54,WEN,4.07000000,4.08000000,4.02000000,4.08000000,4.80000000,4.08000000,4.08000000,18392,0,18392,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1877205,391084,0.000,0.000,0.000,0.000,N/A,N/A,1877205
20121219,54,WEN,4.06000000,4.13000000,4.04000000,4.09000000,4.81000000,4.09000000,4.09000000,38059,0,38059,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1881115,391084,0.000,0.000,0.000,0.000,N/A,N/A,1881115
20121220,54,WEN,4.13000000,4.14000000,4.04000000,4.08000000,4.80000000,4.08000000,4.08000000,37996,0,37996,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1877205,391084,0.000,0.000,0.000,0.000,N/A,N/A,1877205
20121221,54,WEN,4.04000000,4.05000000,3.98000000,4.04000000,4.76000000,4.04000000,4.04000000,67606,0,67606,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1861561,391084,0.000,0.000,0.000,0.000,N/A,N/A,1861561
20121224,54,WEN,4.05000000,4.08000000,4.03000000,4.04000000,4.76000000,4.04000000,4.04000000,7286,0,7286,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1861561,391084,0.000,0.000,0.000,0.000,N/A,N/A,1861561
20121225,54,WEN,4.05000000,4.08000000,4.03000000,4.04000000,4.76000000,4.76000000,4.04000000,0,0,0,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20121226,54,WEN,4.04000000,4.09000000,3.99000000,3.99000000,4.70000000,3.99000000,3.99000000,20079,0,20079,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1838096,391084,0.000,0.000,0.000,0.000,N/A,N/A,1838096
20121227,54,WEN,4.00000000,4.11000000,3.91000000,4.01000000,4.72000000,4.01000000,4.01000000,38062,0,38062,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1845918,391084,0.000,0.000,0.000,0.000,N/A,N/A,1845918
20121228,54,WEN,4.00000000,4.09000000,3.99000000,4.02000000,4.73000000,4.02000000,4.02000000,25458,0,25458,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1849829,391084,0.000,0.000,0.000,0.000,N/A,N/A,1849829
20121231,54,WEN,4.00000000,4.04000000,3.98000000,3.99000000,4.70000000,3.99000000,3.99000000,39932,0,39932,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1838096,391084,0.000,0.000,0.000,0.000,N/A,N/A,1838096
20130101,54,WEN,4.00000000,4.04000000,3.98000000,3.99000000,4.70000000,4.70000000,3.99000000,0,0,0,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20130102,54,WEN,4.04000000,4.07000000,3.98000000,3.99000000,4.70000000,3.99000000,3.99000000,43532,0,43532,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1838096,391084,0.000,0.000,0.000,0.000,N/A,N/A,1838096
20130103,54,WEN,3.99000000,4.07000000,3.98000000,4.04000000,4.75000000,4.04000000,4.04000000,46820,0,46820,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1857650,391084,0.000,0.000,0.000,0.000,N/A,N/A,1857650
20130104,54,WEN,4.04000000,4.10000000,3.99000000,4.04000000,4.76000000,4.04000000,4.04000000,57999,0,57999,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1861561,391084,0.000,0.000,0.000,0.000,N/A,N/A,1861561
20130107,54,WEN,4.05000000,4.11000000,4.02000000,4.07000000,4.79000000,4.07000000,4.07000000,29937,0,29937,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1873294,391084,0.000,0.000,0.000,0.000,N/A,N/A,1873294
20130108,54,WEN,4.07000000,4.08000000,4.01000000,4.03000000,4.74000000,4.03000000,4.03000000,30247,0,30247,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1853739,391084,0.000,0.000,0.000,0.000,N/A,N/A,1853739
20130109,54,WEN,4.02000000,4.08000000,4.01000000,4.07000000,4.79000000,4.07000000,4.07000000,21951,0,21951,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1873294,391084,0.000,0.000,0.000,0.000,N/A,N/A,1873294
20130110,54,WEN,4.08000000,4.10000000,4.04000000,4.09000000,4.81000000,4.09000000,4.09000000,25623,0,25623,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1881115,391084,0.000,0.000,0.000,0.000,N/A,N/A,1881115
20130111,54,WEN,4.10000000,4.14000000,4.04000000,4.10000000,4.82000000,4.10000000,4.10000000,24919,0,24919,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1885026,391084,0.000,0.000,0.000,0.000,N/A,N/A,1885026
20130114,54,WEN,4.11000000,4.14000000,4.08000000,4.12000000,4.85000000,4.12000000,4.12000000,20929,0,20929,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1896759,391084,0.000,0.000,0.000,0.000,N/A,N/A,1896759
20130115,54,WEN,4.10000000,4.22000000,4.10000000,4.16000000,4.90000000,4.16000000,4.16000000,40378,0,40378,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1916313,391084,0.000,0.000,0.000,0.000,N/A,N/A,1916313
20130116,54,WEN,4.31000000,4.32000000,4.16000000,4.32000000,5.08000000,4.32000000,4.32000000,100027,0,100027,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1986708,391084,0.000,0.000,0.000,0.000,N/A,N/A,1986708
20130117,54,WEN,4.34000000,4.36000000,4.27000000,4.33000000,5.09000000,4.33000000,4.33000000,30476,0,30476,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1990619,391084,0.000,0.000,0.000,0.000,N/A,N/A,1990619
20130118,54,WEN,4.30000000,4.34000000,4.29000000,4.33000000,5.10000000,4.33000000,4.33000000,50314,0,50314,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1994530,391084,0.000,0.000,0.000,0.000,N/A,N/A,1994530
20130121,54,WEN,4.30000000,4.34000000,4.29000000,4.33000000,5.10000000,5.10000000,4.33000000,0,0,0,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20130122,54,WEN,4.34000000,4.42000000,4.30000000,4.40000000,5.18000000,4.40000000,4.40000000,34886,0,34886,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2025817,391084,0.000,0.000,0.000,0.000,N/A,N/A,2025817
20130123,54,WEN,4.39000000,4.42000000,4.33000000,4.38000000,5.15000000,4.38000000,4.38000000,30316,0,30316,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2014084,391084,0.000,0.000,0.000,0.000,N/A,N/A,2014084
20130124,54,WEN,4.37000000,4.39000000,4.33000000,4.36000000,5.13000000,4.36000000,4.36000000,27324,0,27324,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2006262,391084,0.000,0.000,0.000,0.000,N/A,N/A,2006262
20130125,54,WEN,4.38000000,4.42000000,4.33000000,4.39000000,5.17000000,4.39000000,4.39000000,33871,0,33871,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2021906,391084,0.000,0.000,0.000,0.000,N/A,N/A,2021906
20130128,54,WEN,4.38000000,4.41000000,4.34000000,4.38000000,5.15000000,4.38000000,4.38000000,29359,0,29359,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2014084,391084,0.000,0.000,0.000,0.000,N/A,N/A,2014084
20130129,54,WEN,4.39000000,4.39000000,4.34000000,4.36000000,5.13000000,4.36000000,4.36000000,29587,0,29587,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2006262,391084,0.000,0.000,0.000,0.000,N/A,N/A,2006262
20130130,54,WEN,4.33000000,4.38000000,4.32000000,4.37000000,5.14000000,4.37000000,4.37000000,24474,0,24474,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2010173,391084,0.000,0.000,0.000,0.000,N/A,N/A,2010173
20130131,54,WEN,4.38000000,4.41000000,4.35000000,4.37000000,5.14000000,4.37000000,4.37000000,21789,0,21789,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2010173,391084,0.000,0.000,0.000,0.000,N/A,N/A,2010173
20130201,54,WEN,4.39000000,4.39000000,4.34000000,4.36000000,5.13000000,4.36000000,4.36000000,26718,0,26718,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2006262,391084,0.000,0.000,0.000,0.000,N/A,N/A,2006262
20130204,54,WEN,4.36000000,4.38000000,4.32000000,4.34000000,5.11000000,4.34000000,4.34000000,15919,0,15919,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1998441,391084,0.000,0.000,0.000,0.000,N/A,N/A,1998441
20130205,54,WEN,4.34000000,4.36000000,4.30000000,4.33000000,5.10000000,4.33000000,4.33000000,24164,0,24164,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1994530,391084,0.000,0.000,0.000,0.000,N/A,N/A,1994530
20130206,54,WEN,4.33000000,4.34000000,4.27000000,4.29000000,5.05000000,4.29000000,4.29000000,35540,0,35540,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1974976,391084,0.000,0.000,0.000,0.000,N/A,N/A,1974976
20130207,54,WEN,4.30000000,4.33000000,4.22000000,4.27000000,5.03000000,4.27000000,4.27000000,34548,0,34548,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1967154,391084,0.000,0.000,0.000,0.000,N/A,N/A,1967154
20130208,54,WEN,4.26000000,4.30000000,4.25000000,4.27000000,5.02000000,4.27000000,4.27000000,38736,0,38736,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",1963243,391084,0.000,0.000,0.000,0.000,N/A,N/A,1963243
20130211,54,WEN,4.42000000,4.53000000,4.37000000,4.42000000,5.20000000,4.42000000,4.42000000,168148,0,168148,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2033638,391084,0.000,0.000,0.000,0.000,N/A,N/A,2033638
20130212,54,WEN,4.46000000,4.50000000,4.42000000,4.49000000,5.28000000,4.49000000,4.49000000,59428,0,59428,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2064925,391084,0.000,0.000,0.000,0.000,N/A,N/A,2064925
20130213,54,WEN,4.52000000,4.52000000,4.44000000,4.46000000,5.25000000,4.46000000,4.46000000,52618,0,52618,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2053192,391084,0.000,0.000,0.000,0.000,N/A,N/A,2053192
20130214,54,WEN,4.48000000,4.50000000,4.44000000,4.50000000,5.29000000,4.50000000,4.50000000,46368,0,46368,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2068836,391084,0.000,0.000,0.000,0.000,N/A,N/A,2068836
20130215,54,WEN,4.50000000,4.55000000,4.48000000,4.48000000,5.27000000,4.48000000,4.48000000,64009,0,64009,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2061014,391084,0.000,0.000,0.000,0.000,N/A,N/A,2061014
20130218,54,WEN,4.50000000,4.55000000,4.48000000,4.48000000,5.27000000,5.27000000,4.48000000,0,0,0,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20130219,54,WEN,4.51000000,4.61000000,4.50000000,4.59000000,5.40000000,4.59000000,4.59000000,74879,0,74879,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2111855,391084,0.000,0.000,0.000,0.000,N/A,N/A,2111855
20130220,54,WEN,4.61000000,4.94000000,4.61000000,4.75000000,5.59000000,4.75000000,4.75000000,148522,0,148522,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2186161,391084,0.000,0.000,0.000,0.000,N/A,N/A,2186161
20130221,54,WEN,4.71000000,4.83000000,4.61000000,4.67000000,5.49000000,4.67000000,4.67000000,94627,0,94627,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2147053,391084,0.000,0.000,0.000,0.000,N/A,N/A,2147053
20130222,54,WEN,4.59000000,4.67000000,4.52000000,4.67000000,5.49000000,4.67000000,4.67000000,57543,0,57543,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2157239,392940,0.000,0.000,0.000,0.000,N/A,N/A,2157239
20130225,54,WEN,4.72000000,4.72000000,4.63000000,4.63000000,5.45000000,4.63000000,4.63000000,47162,0,47162,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2141522,392940,0.000,0.000,0.000,0.000,N/A,N/A,2141522
20130226,54,WEN,4.65000000,4.72000000,4.63000000,4.70000000,5.53000000,4.70000000,4.70000000,68465,0,68465,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2172957,392940,0.000,0.000,0.000,0.000,N/A,N/A,2172957
20130227,54,WEN,4.69000000,4.81000000,4.66000000,4.71000000,5.50000000,4.71000000,4.71000000,74114,0,74114,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2161169,392940,0.000,0.000,0.000,0.000,N/A,N/A,2161169
20130228,54,WEN,4.75000000,5.09000000,4.75000000,4.88000000,5.70000000,4.88000000,4.88000000,134665,0,134665,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2239757,392940,0.000,0.000,0.000,0.000,N/A,N/A,2239757
20130301,54,WEN,4.72000000,4.76000000,4.63000000,4.72000000,5.51000000,4.72000000,4.72000000,163501,0,163501,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2165098,392940,0.000,0.000,0.000,0.000,N/A,N/A,2165098
20130304,54,WEN,4.70000000,4.70000000,4.64000000,4.68000000,5.47000000,4.68000000,4.68000000,61454,0,61454,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2149381,392940,0.000,0.000,0.000,0.000,N/A,N/A,2149381
20130305,54,WEN,4.69000000,4.77000000,4.69000000,4.73000000,5.53000000,4.73000000,4.73000000,43558,0,43558,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2172957,392940,0.000,0.000,0.000,0.000,N/A,N/A,2172957
20130306,54,WEN,4.75000000,4.76000000,4.64000000,4.69000000,5.48000000,4.69000000,4.69000000,62838,0,62838,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2153310,392940,0.000,0.000,0.000,0.000,N/A,N/A,2153310
20130307,54,WEN,4.71000000,4.74000000,4.66000000,4.68000000,5.47000000,4.68000000,4.68000000,35412,0,35412,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2149381,392940,0.000,0.000,0.000,0.000,N/A,N/A,2149381
20130308,54,WEN,4.74000000,4.74000000,4.66000000,4.72000000,5.51000000,4.72000000,4.72000000,39674,0,39674,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2165098,392940,0.000,0.000,0.000,0.000,N/A,N/A,2165098
20130311,54,WEN,4.74000000,4.74000000,4.67000000,4.68000000,5.47000000,4.68000000,4.68000000,30794,0,30794,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2149381,392940,0.000,0.000,0.000,0.000,N/A,N/A,2149381
20130312,54,WEN,4.66000000,4.68000000,4.63000000,4.66000000,5.45000000,4.66000000,4.66000000,33396,0,33396,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2141522,392940,0.000,0.000,0.000,0.000,N/A,N/A,2141522
20130313,54,WEN,4.66000000,4.72000000,4.64000000,4.70000000,5.49000000,4.70000000,4.70000000,33255,0,33255,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2157239,392940,0.000,0.000,0.000,0.000,N/A,N/A,2157239
20130314,54,WEN,4.72000000,4.73000000,4.68000000,4.71000000,5.50000000,4.71000000,4.71000000,24619,0,24619,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2161169,392940,0.000,0.000,0.000,0.000,N/A,N/A,2161169
20130315,54,WEN,4.71000000,4.73000000,4.65000000,4.72000000,5.52000000,4.72000000,4.72000000,49030,0,49030,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2169028,392940,0.000,0.000,0.000,0.000,N/A,N/A,2169028
20130318,54,WEN,4.66000000,4.73000000,4.64000000,4.69000000,5.48000000,4.69000000,4.69000000,28721,0,28721,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2153310,392940,0.000,0.000,0.000,0.000,N/A,N/A,2153310
20130319,54,WEN,4.71000000,4.78000000,4.70000000,4.76000000,5.56000000,4.76000000,4.76000000,55803,0,55803,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2184745,392940,0.000,0.000,0.000,0.000,N/A,N/A,2184745
20130320,54,WEN,4.76000000,4.81000000,4.74000000,4.79000000,5.60000000,4.79000000,4.79000000,36526,0,36526,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2200463,392940,0.000,0.000,0.000,0.000,N/A,N/A,2200463
20130321,54,WEN,4.79000000,4.86000000,4.77000000,4.81000000,5.62000000,4.81000000,4.81000000,51296,0,51296,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2208322,392940,0.000,0.000,0.000,0.000,N/A,N/A,2208322
20130322,54,WEN,4.80000000,4.89000000,4.79000000,4.80000000,5.61000000,4.80000000,4.80000000,37631,0,37631,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2204392,392940,0.000,0.000,0.000,0.000,N/A,N/A,2204392
20130325,54,WEN,4.80000000,4.85000000,4.76000000,4.82000000,5.63000000,4.82000000,4.82000000,21444,0,21444,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2212251,392940,0.000,0.000,0.000,0.000,N/A,N/A,2212251
20130326,54,WEN,4.84000000,4.98000000,4.80000000,4.94000000,5.77000000,4.94000000,4.94000000,45954,0,45954,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2267262,392940,0.000,0.000,0.000,0.000,N/A,N/A,2267262
20130327,54,WEN,4.94000000,4.97000000,4.84000000,4.95000000,5.78000000,4.95000000,4.95000000,36308,0,36308,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2271192,392940,0.000,0.000,0.000,0.000,N/A,N/A,2271192
20130328,54,WEN,4.95000000,5.00000000,4.85000000,4.86000000,5.68000000,4.86000000,4.86000000,62481,0,62481,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2231898,392940,0.000,0.000,0.000,0.000,N/A,N/A,2231898
20130329,54,WEN,4.95000000,5.00000000,4.85000000,4.86000000,5.68000000,5.68000000,4.86000000,0,0,0,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20130401,54,WEN,4.88000000,4.95000000,4.87000000,4.90000000,5.72000000,4.90000000,4.90000000,24546,0,24546,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2247616,392940,0.000,0.000,0.000,0.000,N/A,N/A,2247616
20130402,54,WEN,4.90000000,4.90000000,4.81000000,4.89000000,5.71000000,4.89000000,4.89000000,45194,0,45194,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2243686,392940,0.000,0.000,0.000,0.000,N/A,N/A,2243686
20130403,54,WEN,4.87000000,4.89000000,4.79000000,4.81000000,5.62000000,4.81000000,4.81000000,30866,0,30866,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",2208322,392940,0.000,0.000,0.000,0.000,N/A,N/A,2208322
